client_id,variation,process_step,date_time
6912462,Test,step_2,"2017-04-06 00:10:17"
6912802,Test,step_3,"2017-04-05 12:28:17"
6913058,Control,confirm,"2017-03-29 11:15:46"
6913104,Test,step_3,"2017-03-29 12:04:07"
6913436,Test,step_1,"2017-03-29 16:37:47"
6913812,Control,confirm,"2017-04-19 15:20:02"
6914362,Control,confirm,"2017-03-30 12:56:12"
6915006,Test,confirm,"2017-04-16 15:16:51"
6915090,Test,confirm,"2017-03-29 11:57:21"
6915397,Control,step_2,"2017-04-22 09:17:27"
6916531,Control,start,"2017-04-09 18:31:53"
6917138,Test,confirm,"2017-04-05 15:52:50"
6917373,Test,confirm,"2017-04-05 04:59:41"
6917672,Test,confirm,"2017-04-19 16:54:08"
6917755,Test,confirm,"2017-03-29 11:10:11"
6917895,Control,confirm,"2017-04-08 16:31:27"
6918429,Test,confirm,"2017-03-29 15:46:54"
6918656,Control,confirm,"2017-04-18 10:44:26"
6918704,Test,start,"2017-04-06 05:57:27"
6918862,Test,confirm,"2017-04-07 02:17:20"
6919066,Control,confirm,"2017-04-16 22:25:55"
6919236,Control,step_1,"2017-03-29 15:58:58"
6920114,Test,step_1,"2017-04-24 09:56:48"
6920944,Control,confirm,"2017-03-31 17:16:03"
6921713,Test,start,"2017-03-30 00:05:46"
6921974,Test,step_3,"2017-04-06 14:58:43"
6922143,Control,step_3,"2017-04-12 11:29:14"
6922922,Control,step_1,"2017-04-10 23:10:48"
6923205,Test,confirm,"2017-04-05 12:24:37"
6923519,Control,confirm,"2017-03-29 11:36:47"
6924266,Control,confirm,"2017-03-29 11:10:11"
6924555,Test,start,"2017-04-09 11:58:17"
6925271,Test,confirm,"2017-04-15 12:19:18"
6925389,Control,start,"2017-04-07 09:33:15"
6925555,Test,step_1,"2017-04-25 17:13:37"
6926403,Test,step_1,"2017-04-06 16:22:49"
6926499,Control,step_1,"2017-04-05 16:00:24"
6926552,Control,start,"2017-04-26 16:05:56"
6926632,Control,start,"2017-04-03 02:49:17"
6926845,Test,step_1,"2017-04-13 10:09:53"
6927022,Test,start,"2017-04-06 15:56:21"
6927122,Control,start,"2017-04-19 11:26:26"
6927703,Test,start,"2017-04-08 12:03:52"
6928012,Test,confirm,"2017-03-27 12:16:33"
6928299,Test,start,"2017-03-30 11:46:25"
6928355,Test,confirm,"2017-04-05 02:37:31"
6928516,Control,confirm,"2017-04-28 06:46:07"
6928557,Test,step_3,"2017-03-31 16:41:12"
6928677,Test,confirm,"2017-04-14 23:29:57"
6929446,Test,step_3,"2017-03-29 11:16:40"
6929632,Control,confirm,"2017-03-29 11:21:01"
6929721,Test,start,"2017-04-05 11:11:04"
6929927,Control,step_2,"2017-04-06 18:43:12"
6929968,Test,start,"2017-04-17 09:21:19"
6930182,Test,start,"2017-04-05 19:53:49"
6930566,Test,start,"2017-04-28 16:38:33"
6930729,Control,confirm,"2017-03-30 11:14:10"
6931123,Test,start,"2017-04-23 21:39:05"
6931815,Test,confirm,"2017-04-14 18:55:38"
6932275,Control,confirm,"2017-04-14 08:23:29"
6932372,Control,confirm,"2017-04-19 18:55:15"
6932901,Test,step_2,"2017-04-23 17:10:07"
6933218,Test,confirm,"2017-04-19 14:23:02"
6933576,Control,step_3,"2017-04-05 22:59:10"
6933911,Test,start,"2017-04-17 21:07:47"
6933951,Control,step_2,"2017-04-07 13:00:11"
6934070,Control,confirm,"2017-04-05 11:14:44"
6934164,Control,step_2,"2017-04-08 09:14:11"
6934228,Test,start,"2017-04-08 17:32:04"
6934323,Test,confirm,"2017-04-11 23:25:30"
6934348,Control,step_1,"2017-03-29 11:07:30"
6934490,Test,step_1,"2017-04-22 11:39:14"
6934507,Control,step_1,"2017-04-05 11:06:45"
6934783,Test,confirm,"2017-04-12 14:46:42"
6934991,Test,confirm,"2017-04-17 23:00:34"
6935209,Test,confirm,"2017-04-10 18:57:24"
6935374,Control,confirm,"2017-04-19 11:30:41"
6935393,Test,confirm,"2017-04-01 18:37:23"
6935603,Test,confirm,"2017-04-16 17:26:54"
6935920,Control,confirm,"2017-04-05 22:55:16"
6936319,Control,step_3,"2017-04-06 17:22:22"
6936822,Test,confirm,"2017-04-08 20:47:26"
6936865,Test,start,"2017-04-15 00:18:13"
6937749,Control,start,"2017-04-02 15:42:36"
6937854,Test,confirm,"2017-04-09 19:07:43"
6937917,Test,confirm,"2017-04-14 06:33:34"
6937976,Test,start,"2017-04-19 21:41:09"
6938105,Control,step_2,"2017-03-29 12:48:58"
6938435,Control,start,"2017-03-29 14:30:48"
6938735,Test,confirm,"2017-04-13 10:21:37"
6938743,Control,start,"2017-03-29 11:39:39"
6939220,Control,confirm,"2017-04-20 13:13:30"
6939528,Test,confirm,"2017-03-17 08:41:48"
6940180,Control,confirm,"2017-04-14 23:13:57"
6940190,Test,step_3,"2017-03-22 13:36:06"
6940265,Control,confirm,"2017-04-05 14:15:35"
6940663,Test,confirm,"2017-04-05 11:54:33"
6940673,Test,confirm,"2017-04-06 15:23:48"
6940936,Test,confirm,"2017-04-13 06:45:04"
6940939,Control,confirm,"2017-03-29 14:11:20"
6941492,Test,start,"2017-04-05 15:21:37"
6941692,Test,start,"2017-04-13 15:29:07"
6941992,Control,confirm,"2017-04-16 13:53:49"
6942071,Test,confirm,"2017-03-29 11:17:23"
6942129,Control,start,"2017-04-03 13:19:34"
6943106,Test,confirm,"2017-03-29 14:08:41"
6943538,Test,start,"2017-04-09 21:58:56"
6943648,Control,confirm,"2017-03-29 11:33:44"
6943758,Test,start,"2017-04-16 16:17:59"
6943784,Test,confirm,"2017-04-22 11:48:38"
6944107,Control,step_2,"2017-04-06 09:43:42"
6944127,Control,confirm,"2017-04-07 22:07:51"
6944329,Control,confirm,"2017-04-05 18:14:26"
6944354,Test,confirm,"2017-04-09 13:06:48"
6944373,Control,start,"2017-04-07 15:36:03"
6944375,Control,start,"2017-04-06 07:47:11"
6945214,Control,start,"2017-04-12 11:21:27"
6945986,Control,confirm,"2017-03-29 11:58:06"
6946004,Control,start,"2017-04-04 19:17:07"
6946226,Control,confirm,"2017-03-29 11:09:22"
6946866,Test,confirm,"2017-03-29 11:37:25"
6947005,Test,confirm,"2017-04-13 21:30:35"
6947176,Test,confirm,"2017-04-19 18:32:34"
6947298,Control,confirm,"2017-04-09 13:46:24"
6947535,Test,confirm,"2017-04-01 22:47:20"
6947960,Test,confirm,"2017-04-12 09:29:59"
6947986,Control,confirm,"2017-03-29 11:15:56"
6948012,Test,confirm,"2017-04-12 18:34:16"
6948185,Control,start,"2017-04-06 11:20:42"
6948219,Control,start,"2017-04-12 13:12:23"
6948287,Test,start,"2017-04-19 22:57:26"
6948375,Test,step_3,"2017-03-29 17:19:25"
6948425,Control,start,"2017-03-29 11:10:01"
6948674,Control,confirm,"2017-03-31 19:16:38"
6948978,Test,confirm,"2017-04-05 14:38:17"
6949145,Control,confirm,"2017-04-09 14:03:34"
6949386,Test,confirm,"2017-04-01 21:08:04"
6949583,Control,confirm,"2017-04-13 23:54:34"
6949619,Control,step_3,"2017-04-05 21:16:50"
6949668,Control,start,"2017-03-31 09:26:06"
6949770,Control,step_1,"2017-04-03 22:50:41"
6950389,Test,confirm,"2017-03-29 11:40:21"
6950569,Control,start,"2017-04-02 10:43:47"
6951157,Control,confirm,"2017-04-24 17:42:12"
6951341,Test,confirm,"2017-04-07 18:49:53"
6951355,Control,start,"2017-04-09 17:11:39"
6951699,Control,start,"2017-04-09 10:26:11"
6951718,Test,confirm,"2017-04-02 09:35:55"
6951896,Control,confirm,"2017-04-19 11:33:18"
6952201,Test,confirm,"2017-04-27 14:02:57"
6952910,Control,confirm,"2017-04-02 08:30:02"
6953063,Control,start,"2017-04-02 19:51:51"
6953366,Control,confirm,"2017-04-10 17:03:02"
6953596,Control,confirm,"2017-04-06 15:27:00"
6953767,Control,step_1,"2017-04-19 14:23:08"
6954073,Control,step_1,"2017-04-05 12:41:04"
6954534,Test,confirm,"2017-04-16 10:32:29"
6954695,Test,confirm,"2017-04-06 19:27:29"
6954785,Control,confirm,"2017-04-11 21:14:00"
6954857,Control,step_3,"2017-04-19 13:14:26"
6954996,Control,confirm,"2017-04-01 12:04:38"
6955125,Test,confirm,"2017-04-14 11:04:09"
6955234,Control,confirm,"2017-04-11 23:29:16"
6955584,Control,confirm,"2017-04-07 23:20:25"
6955685,Test,step_1,"2017-04-03 23:08:23"
6955702,Control,step_1,"2017-03-29 13:05:03"
6955764,Control,confirm,"2017-04-05 14:07:41"
6956002,Test,confirm,"2017-03-30 11:55:48"
6956351,Test,confirm,"2017-04-17 13:24:46"
6956962,Test,step_1,"2017-04-11 23:38:03"
6956977,Test,step_3,"2017-04-06 17:19:47"
6956983,Test,step_3,"2017-04-05 11:25:56"
6957468,Control,start,"2017-04-05 21:34:32"
6957942,Test,confirm,"2017-04-17 11:42:31"
6958432,Test,confirm,"2017-04-10 19:07:05"
6958491,Control,confirm,"2017-04-12 14:13:40"
6958749,Test,start,"2017-04-08 13:04:51"
6958779,Control,step_3,"2017-04-10 21:15:23"
6958819,Control,confirm,"2017-03-29 15:05:55"
6958917,Control,start,"2017-04-05 16:58:47"
6959043,Control,start,"2017-04-06 22:10:24"
6959293,Test,confirm,"2017-04-06 12:45:55"
6959360,Control,confirm,"2017-04-12 13:10:02"
6959864,Test,confirm,"2017-04-12 15:28:53"
6960009,Control,confirm,"2017-04-04 11:17:28"
6960194,Test,step_3,"2017-03-29 17:15:27"
6960465,Test,confirm,"2017-03-29 21:19:21"
6960692,Control,step_3,"2017-03-29 12:48:12"
6960924,Control,confirm,"2017-04-21 10:29:07"
6961361,Control,start,"2017-04-22 11:26:21"
6961727,Control,start,"2017-04-02 20:02:23"
6962372,Control,confirm,"2017-04-15 11:50:08"
6962474,Control,confirm,"2017-03-29 12:17:42"
6962526,Control,step_1,"2017-04-01 23:07:26"
6963245,Control,start,"2017-04-09 19:33:08"
6963380,Test,confirm,"2017-03-29 12:11:14"
6963461,Test,confirm,"2017-04-15 11:55:10"
6963529,Test,confirm,"2017-04-03 10:41:08"
6964196,Test,step_1,"2017-03-29 21:28:05"
6964981,Control,start,"2017-04-15 10:14:50"
6965013,Test,confirm,"2017-04-12 19:11:37"
6965031,Test,step_2,"2017-04-05 11:03:11"
6965039,Test,step_2,"2017-04-10 00:11:46"
6965231,Control,confirm,"2017-04-28 11:13:09"
6965517,Control,step_3,"2017-04-19 20:35:02"
6965536,Test,confirm,"2017-04-04 21:40:14"
6966261,Control,start,"2017-04-19 17:28:39"
6966274,Test,confirm,"2017-04-06 11:42:33"
6966565,Test,confirm,"2017-04-02 15:09:52"
6966638,Control,start,"2017-03-29 12:34:15"
6966763,Test,confirm,"2017-04-08 14:29:07"
6967112,Test,confirm,"2017-04-05 13:16:38"
6967120,Control,confirm,"2017-04-12 19:06:55"
6967224,Control,confirm,"2017-03-29 19:15:03"
6967611,Control,confirm,"2017-04-04 18:36:18"
6967684,Test,confirm,"2017-03-29 20:25:16"
6968063,Test,confirm,"2017-03-16 11:54:58"
6968403,Control,confirm,"2017-04-17 12:26:34"
6968533,Test,start,"2017-04-03 17:46:52"
6968851,Control,start,"2017-04-07 15:49:02"
6968914,Test,confirm,"2017-04-04 10:15:55"
6968934,Control,confirm,"2017-04-05 11:19:33"
6969340,Test,step_3,"2017-04-06 13:11:17"
6970339,Test,confirm,"2017-04-17 15:41:52"
6970475,Test,confirm,"2017-04-13 11:05:46"
6970695,Control,confirm,"2017-03-15 19:20:57"
6970791,Control,step_3,"2017-03-28 19:03:42"
6971219,Test,confirm,"2017-03-29 13:31:05"
6971225,Test,confirm,"2017-04-12 11:41:05"
6971271,Test,start,"2017-03-29 13:08:10"
6971584,Control,start,"2017-04-28 09:27:51"
6972015,Control,step_3,"2017-04-05 17:59:20"
6972057,Control,step_3,"2017-04-05 12:41:58"
6972161,Control,confirm,"2017-04-03 11:35:10"
6972171,Control,step_1,"2017-03-31 21:04:34"
6972473,Control,confirm,"2017-04-07 11:22:19"
6972497,Test,confirm,"2017-04-19 13:50:01"
6972505,Control,confirm,"2017-04-05 12:18:59"
6972711,Control,step_3,"2017-04-10 15:51:46"
6973479,Test,confirm,"2017-03-29 12:36:13"
6974095,Control,start,"2017-04-09 14:14:40"
6974352,Control,start,"2017-04-24 16:21:10"
6974637,Control,start,"2017-03-29 15:51:07"
6974954,Control,confirm,"2017-04-02 20:06:33"
6975214,Control,confirm,"2017-03-29 12:32:29"
6975226,Test,confirm,"2017-04-21 17:46:19"
6975231,Test,confirm,"2017-03-30 13:21:38"
6975269,Control,step_1,"2017-04-05 11:20:01"
6975672,Test,step_3,"2017-04-09 17:50:58"
6976141,Test,start,"2017-04-16 20:27:38"
6976539,Test,confirm,"2017-04-09 18:42:12"
6976760,Test,confirm,"2017-04-12 12:31:57"
6976946,Control,confirm,"2017-03-29 18:50:15"
6977190,Control,confirm,"2017-04-22 14:53:20"
6977934,Control,step_1,"2017-03-29 12:07:45"
6978159,Test,confirm,"2017-04-13 19:45:57"
6978184,Control,confirm,"2017-03-29 11:39:17"
6978265,Control,confirm,"2017-04-06 15:09:59"
6978503,Test,confirm,"2017-04-12 12:52:46"
6978834,Control,step_3,"2017-04-22 08:35:49"
6979219,Control,step_3,"2017-04-19 13:22:05"
6979480,Control,step_3,"2017-04-09 11:15:12"
6980026,Control,confirm,"2017-04-01 10:11:33"
6980106,Test,confirm,"2017-04-05 11:15:24"
6980355,Test,confirm,"2017-04-16 11:50:43"
6980374,Control,start,"2017-04-08 08:58:01"
6980485,Test,confirm,"2017-04-09 10:45:41"
6980497,Test,confirm,"2017-03-31 21:35:50"
6980695,Control,confirm,"2017-04-07 10:05:02"
6981369,Test,confirm,"2017-04-11 22:11:57"
6981372,Control,start,"2017-04-05 22:15:41"
6981794,Test,confirm,"2017-04-19 16:13:12"
6981798,Control,start,"2017-04-05 11:37:16"
6981952,Control,confirm,"2017-04-06 09:49:28"
6982295,Test,confirm,"2017-04-07 17:59:33"
6982528,Test,confirm,"2017-03-23 12:45:22"
6982652,Control,start,"2017-04-10 17:18:33"
6982913,Test,confirm,"2017-03-29 12:54:13"
6983357,Test,step_2,"2017-04-08 18:06:06"
6983433,Test,confirm,"2017-03-29 11:10:22"
6983815,Control,start,"2017-04-12 13:26:09"
6983917,Control,start,"2017-04-05 11:28:04"
6984006,Test,confirm,"2017-04-18 22:16:27"
6984087,Test,confirm,"2017-04-03 22:32:22"
6984142,Control,start,"2017-04-07 20:39:53"
6984232,Control,confirm,"2017-04-26 12:20:02"
6984985,Control,start,"2017-03-27 16:07:58"
6985019,Control,step_2,"2017-04-06 23:18:17"
6985236,Control,confirm,"2017-04-08 13:14:23"
6985677,Test,confirm,"2017-04-05 13:16:07"
6985810,Test,confirm,"2017-04-07 15:00:25"
6985890,Control,confirm,"2017-04-22 17:17:49"
6986049,Control,step_3,"2017-04-11 15:07:41"
6986144,Test,confirm,"2017-03-31 09:06:44"
6986354,Test,confirm,"2017-04-05 11:27:05"
6986382,Test,start,"2017-04-28 12:20:00"
6986418,Test,confirm,"2017-03-17 17:35:21"
6986441,Test,step_3,"2017-04-05 20:07:04"
6986475,Control,confirm,"2017-04-12 11:17:27"
6986643,Test,confirm,"2017-04-05 11:04:29"
6986707,Test,confirm,"2017-03-31 13:03:29"
6986759,Test,confirm,"2017-04-12 15:34:16"
6987469,Test,confirm,"2017-03-29 09:08:56"
6987490,Control,start,"2017-04-02 09:24:19"
6987498,Test,start,"2017-04-03 18:00:19"
6987999,Control,confirm,"2017-03-22 19:29:34"
6988240,Test,confirm,"2017-04-04 13:24:38"
6988588,Test,confirm,"2017-03-31 09:53:18"
6988658,Control,confirm,"2017-04-14 17:05:59"
6988663,Test,step_1,"2017-03-15 11:08:55"
6988897,Test,confirm,"2017-04-04 21:37:43"
6989213,Control,confirm,"2017-04-12 17:43:36"
6989505,Test,confirm,"2017-04-03 08:55:28"
6990098,Control,step_1,"2017-04-04 08:59:25"
6990495,Test,confirm,"2017-04-12 17:00:02"
6990863,Test,step_3,"2017-03-29 19:51:19"
6991295,Control,confirm,"2017-04-20 14:30:40"
6991948,Test,step_2,"2017-03-29 13:42:43"
6991971,Control,confirm,"2017-03-29 13:53:52"
6992079,Control,start,"2017-04-03 19:03:38"
6992250,Test,confirm,"2017-04-05 12:42:41"
6992305,Test,step_1,"2017-04-16 08:51:27"
6992663,Test,confirm,"2017-03-17 07:40:44"
6993228,Test,step_3,"2017-03-30 16:46:21"
6993327,Test,start,"2017-04-04 20:29:42"
6993367,Test,start,"2017-04-06 17:45:20"
6993533,Control,step_3,"2017-04-23 11:14:46"
6993607,Control,confirm,"2017-03-29 12:43:35"
6993828,Control,start,"2017-04-06 15:03:47"
6994789,Test,confirm,"2017-03-30 10:57:18"
6994813,Control,step_2,"2017-03-29 12:00:03"
6995051,Control,step_3,"2017-03-30 12:21:15"
6995126,Control,step_1,"2017-04-03 19:20:24"
6995132,Test,confirm,"2017-04-24 20:16:30"
6995732,Control,step_3,"2017-04-13 22:12:48"
6996375,Test,start,"2017-04-20 07:44:12"
6996763,Control,start,"2017-04-15 10:28:37"
6997046,Test,confirm,"2017-04-02 19:53:38"
6997261,Test,confirm,"2017-04-08 01:41:52"
6997573,Control,start,"2017-04-05 12:54:48"
6997620,Control,step_1,"2017-03-29 23:38:42"
6997671,Test,confirm,"2017-04-07 10:11:09"
6997825,Control,confirm,"2017-04-12 15:08:12"
6998768,Test,confirm,"2017-03-31 16:34:11"
6998825,Test,confirm,"2017-04-05 16:50:18"
6999674,Control,start,"2017-04-09 10:45:33"
7000141,Test,confirm,"2017-03-29 15:07:10"
7000550,Control,step_2,"2017-04-15 12:28:57"
7000554,Test,confirm,"2017-03-29 12:24:23"
7000685,Test,step_3,"2017-04-13 07:22:14"
7000918,Test,step_1,"2017-04-05 18:33:30"
7000955,Test,confirm,"2017-04-10 10:27:51"
7001154,Test,step_1,"2017-04-03 22:51:16"
7001501,Test,confirm,"2017-03-29 18:12:29"
7001756,Control,confirm,"2017-04-06 08:05:09"
7001799,Control,confirm,"2017-04-13 11:50:12"
7002158,Test,start,"2017-04-21 16:14:52"
7002253,Test,confirm,"2017-04-20 20:02:41"
7002389,Control,confirm,"2017-04-12 11:46:09"
7002612,Test,step_2,"2017-04-18 01:07:19"
7003057,Test,confirm,"2017-04-05 17:40:33"
7003302,Test,confirm,"2017-04-19 20:36:16"
7003564,Test,confirm,"2017-03-29 11:24:50"
7004930,Test,step_1,"2017-04-08 22:45:58"
7005543,Control,confirm,"2017-03-30 15:39:46"
7005603,Control,start,"2017-04-05 19:56:12"
7005816,Control,step_1,"2017-04-05 20:22:53"
7005828,Test,step_1,"2017-03-29 12:21:48"
7005830,Control,start,"2017-03-29 11:26:22"
7006478,Control,confirm,"2017-04-05 19:30:09"
7006991,Test,start,"2017-04-14 11:44:11"
7007000,Test,confirm,"2017-04-12 18:52:36"
7007005,Control,step_1,"2017-04-02 18:56:09"
7007182,Control,confirm,"2017-04-15 10:14:49"
7007284,Control,start,"2017-04-04 17:48:36"
7007505,Control,confirm,"2017-04-09 14:41:09"
7008109,Test,confirm,"2017-04-17 16:48:36"
7008613,Control,step_1,"2017-04-17 15:56:48"
7008709,Test,confirm,"2017-03-23 11:27:25"
7009243,Test,start,"2017-04-28 19:43:43"
7009252,Test,confirm,"2017-03-31 21:44:03"
7009565,Control,step_3,"2017-04-18 16:50:36"
7009777,Control,confirm,"2017-04-04 21:06:30"
7009981,Control,confirm,"2017-03-29 13:58:09"
7010070,Control,confirm,"2017-04-05 21:14:32"
7010100,Test,confirm,"2017-04-02 10:30:33"
7010205,Test,confirm,"2017-04-09 14:59:48"
7010476,Control,confirm,"2017-03-29 12:47:45"
7011435,Control,step_1,"2017-04-02 08:27:47"
7011684,Test,start,"2017-03-31 15:52:32"
7012672,Test,confirm,"2017-04-14 16:43:21"
7013037,Control,confirm,"2017-04-02 09:18:23"
7013112,Test,step_3,"2017-04-12 11:22:06"
7013557,Control,confirm,"2017-04-12 11:37:21"
7013561,Test,confirm,"2017-04-04 14:12:18"
7013671,Test,start,"2017-04-09 13:02:31"
7013769,Control,confirm,"2017-04-12 12:09:54"
7014572,Test,confirm,"2017-04-09 15:37:40"
7014976,Control,start,"2017-04-09 10:59:32"
7015011,Control,confirm,"2017-04-05 12:25:37"
7015396,Test,confirm,"2017-04-16 19:57:31"
7015427,Control,confirm,"2017-03-29 21:18:23"
7015724,Control,step_1,"2017-04-04 11:17:48"
7016024,Control,start,"2017-04-09 12:39:10"
7016246,Test,confirm,"2017-04-12 11:54:51"
7016269,Test,confirm,"2017-04-03 15:32:04"
7016459,Control,confirm,"2017-04-12 15:30:16"
7016465,Test,confirm,"2017-04-05 10:19:33"
7016758,Control,step_1,"2017-03-29 17:05:57"
7016886,Control,confirm,"2017-04-06 16:55:09"
7017113,Control,start,"2017-04-26 11:32:25"
7017598,Control,step_1,"2017-04-12 11:22:59"
7017800,Control,step_3,"2017-04-06 08:02:27"
7017871,Test,step_1,"2017-04-16 14:07:44"
7018421,Test,confirm,"2017-04-05 08:27:20"
7018468,Control,confirm,"2017-04-19 21:52:02"
7018499,Test,confirm,"2017-04-01 21:37:18"
7018629,Test,step_1,"2017-04-09 22:27:53"
7018631,Control,confirm,"2017-04-12 15:57:27"
7018882,Control,confirm,"2017-04-04 11:53:18"
7019113,Control,confirm,"2017-03-24 13:17:20"
7019194,Test,start,"2017-04-02 10:08:09"
7019406,Test,start,"2017-04-27 01:22:05"
7019589,Test,step_1,"2017-04-07 20:39:24"
7019677,Test,confirm,"2017-04-04 19:02:55"
7019841,Test,confirm,"2017-04-12 18:09:55"
7019858,Test,confirm,"2017-04-06 13:41:04"
7019864,Control,confirm,"2017-04-05 13:19:24"
7019905,Test,step_1,"2017-03-28 21:02:57"
7020156,Test,confirm,"2017-04-16 13:40:49"
7020198,Control,step_3,"2017-04-13 10:07:17"
7020386,Control,step_3,"2017-03-29 12:57:07"
7020609,Test,confirm,"2017-04-19 17:19:02"
7020628,Control,confirm,"2017-03-30 16:20:21"
7020697,Test,step_2,"2017-03-29 14:21:12"
7020801,Control,start,"2017-04-05 13:23:43"
7020827,Control,start,"2017-04-15 23:50:18"
7021111,Control,confirm,"2017-03-29 11:59:43"
7021213,Test,confirm,"2017-03-30 10:34:33"
7021345,Control,start,"2017-04-21 08:42:51"
7021458,Test,start,"2017-04-28 12:46:48"
7022229,Control,confirm,"2017-04-01 16:12:51"
7022473,Control,confirm,"2017-04-23 07:21:25"
7022761,Test,confirm,"2017-04-12 13:22:24"
7023188,Test,confirm,"2017-04-01 15:56:16"
7023561,Control,step_1,"2017-04-05 01:12:54"
7023731,Test,confirm,"2017-04-10 09:36:11"
7023981,Control,confirm,"2017-04-05 11:48:08"
7024103,Control,step_1,"2017-04-06 09:45:33"
7024149,Control,start,"2017-04-02 16:17:14"
7024243,Control,confirm,"2017-03-22 19:39:30"
7024366,Test,confirm,"2017-04-17 12:12:12"
7024460,Test,confirm,"2017-04-20 10:40:20"
7024708,Control,confirm,"2017-04-01 23:04:49"
7024985,Control,confirm,"2017-04-05 11:28:54"
7025223,Control,start,"2017-04-08 13:02:27"
7025346,Test,confirm,"2017-04-10 09:33:21"
7025660,Control,step_3,"2017-04-23 21:07:55"
7026181,Control,confirm,"2017-03-30 21:39:49"
7026350,Test,step_2,"2017-04-20 23:52:16"
7026657,Test,start,"2017-03-29 22:05:33"
7026862,Control,confirm,"2017-04-04 21:29:09"
7026959,Test,confirm,"2017-03-29 15:19:11"
7027256,Test,confirm,"2017-03-29 17:05:17"
7027974,Test,start,"2017-04-19 13:35:40"
7028086,Test,confirm,"2017-04-05 14:03:19"
7028096,Test,confirm,"2017-03-30 19:33:41"
7028113,Control,confirm,"2017-04-07 18:53:08"
7028451,Test,confirm,"2017-04-10 09:31:14"
7029595,Test,step_3,"2017-03-29 19:00:56"
7030145,Test,confirm,"2017-04-05 19:30:46"
7030246,Test,confirm,"2017-04-19 11:56:33"
7030424,Control,confirm,"2017-04-12 12:21:00"
7031318,Control,confirm,"2017-03-29 13:19:43"
7031553,Test,confirm,"2017-04-10 23:05:20"
7031731,Control,start,"2017-04-19 11:28:29"
7031997,Test,confirm,"2017-04-05 13:38:34"
7032521,Test,confirm,"2017-04-10 14:31:47"
7032545,Test,start,"2017-04-06 16:33:09"
7032805,Control,confirm,"2017-03-29 12:02:19"
7033293,Control,start,"2017-04-05 13:01:33"
7033412,Test,step_2,"2017-04-16 13:09:22"
7033655,Test,confirm,"2017-04-05 13:39:16"
7033750,Control,step_1,"2017-04-05 20:32:31"
7034044,Test,confirm,"2017-04-12 14:03:00"
7034055,Test,confirm,"2017-04-05 23:41:43"
7034253,Control,step_1,"2017-03-30 15:12:12"
7034343,Test,start,"2017-04-06 12:27:07"
7034453,Control,start,"2017-04-12 13:44:50"
7034676,Test,confirm,"2017-04-14 22:33:38"
7035093,Test,confirm,"2017-04-02 17:48:15"
7035391,Control,step_3,"2017-03-29 23:20:52"
7035416,Test,confirm,"2017-04-14 16:26:53"
7035604,Control,confirm,"2017-03-29 11:25:23"
7036316,Test,confirm,"2017-04-20 13:23:46"
7036428,Control,confirm,"2017-04-02 10:10:29"
7036563,Test,confirm,"2017-04-05 11:17:13"
7037208,Control,confirm,"2017-04-19 22:52:22"
7037532,Test,start,"2017-04-09 18:21:16"
7037852,Control,confirm,"2017-04-19 11:24:34"
7038187,Control,start,"2017-03-29 13:57:23"
7038636,Test,start,"2017-04-07 15:34:30"
7038675,Test,confirm,"2017-04-28 15:27:01"
7038812,Control,step_1,"2017-04-12 21:50:10"
7038864,Control,start,"2017-04-06 14:58:43"
7039946,Test,step_1,"2017-04-02 11:01:23"
7040762,Control,start,"2017-04-19 11:30:16"
7040773,Test,step_3,"2017-04-08 13:02:12"
7040807,Test,confirm,"2017-04-12 11:53:14"
7041596,Control,step_1,"2017-03-30 12:08:50"
7041624,Control,step_3,"2017-04-12 12:20:22"
7041735,Control,confirm,"2017-03-30 12:06:33"
7041765,Test,start,"2017-04-20 11:10:32"
7041913,Test,start,"2017-04-12 15:15:45"
7042270,Control,confirm,"2017-04-05 17:11:00"
7042336,Control,start,"2017-04-18 13:44:40"
7042750,Control,step_1,"2017-04-12 12:09:47"
7042844,Control,start,"2017-04-05 13:24:04"
7042886,Control,confirm,"2017-04-12 12:41:37"
7042897,Control,start,"2017-03-30 10:33:24"
7043361,Control,confirm,"2017-03-29 12:20:06"
7043532,Control,confirm,"2017-04-14 10:41:58"
7043670,Test,confirm,"2017-04-22 18:15:23"
7043743,Test,confirm,"2017-04-05 11:35:57"
7043778,Test,confirm,"2017-04-12 13:07:00"
7044362,Test,confirm,"2017-04-27 08:54:56"
7044580,Control,step_3,"2017-04-19 11:59:15"
7045011,Test,confirm,"2017-03-29 22:16:42"
7045297,Test,step_1,"2017-04-05 19:19:48"
7045324,Test,confirm,"2017-03-31 18:56:10"
7045562,Control,confirm,"2017-03-29 11:46:47"
7045648,Test,confirm,"2017-04-05 14:18:30"
7045696,Control,step_3,"2017-04-05 15:59:06"
7045777,Test,step_3,"2017-03-30 16:11:57"
7045882,Control,confirm,"2017-04-02 15:13:53"
7046019,Test,step_3,"2017-04-06 11:31:56"
7046133,Control,confirm,"2017-03-29 12:07:10"
7046904,Test,start,"2017-04-10 18:34:43"
7046975,Test,confirm,"2017-04-21 16:48:09"
7047016,Control,step_1,"2017-04-24 08:31:42"
7047192,Control,confirm,"2017-03-29 12:21:27"
7047205,Test,confirm,"2017-04-17 12:13:15"
7047368,Test,start,"2017-04-07 10:38:18"
7047451,Test,step_3,"2017-04-18 11:59:46"
7047486,Test,confirm,"2017-04-05 19:21:49"
7047598,Test,start,"2017-04-21 20:33:32"
